epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
364,56635.4,0.80761,0.43109,0.90851,0.96173,0.93451,0.97037,0.77654,0.83856,0.45351,0.90841,0.00174912,0.00174912,0.00174912
365,56788.9,0.81594,0.43512,0.91028,0.96155,0.9343,0.9703,0.77691,0.83755,0.45354,0.90794,0.00174519,0.00174519,0.00174519
366,56943.2,0.80939,0.43372,0.90905,0.96254,0.93349,0.97025,0.7765,0.83711,0.45341,0.90781,0.00174126,0.00174126,0.00174126
367,57097.8,0.8062,0.43254,0.90923,0.96173,0.93415,0.97036,0.77664,0.83762,0.45373,0.90801,0.00173733,0.00173733,0.00173733
368,57252.8,0.80817,0.43155,0.90823,0.96147,0.93436,0.97036,0.77678,0.83801,0.45361,0.90811,0.0017334,0.0017334,0.0017334
369,57407.2,0.80596,0.43086,0.91026,0.9601,0.93553,0.97048,0.77701,0.83782,0.45365,0.90816,0.00172947,0.00172947,0.00172947
370,57561.4,0.80695,0.43074,0.91023,0.95953,0.93648,0.97046,0.77749,0.83705,0.45354,0.90844,0.00172554,0.00172554,0.00172554
371,57716.3,0.80754,0.43277,0.91087,0.96039,0.93594,0.97044,0.77769,0.83669,0.45365,0.90822,0.00172161,0.00172161,0.00172161
372,57871.2,0.80614,0.43239,0.90928,0.96078,0.93573,0.97066,0.77768,0.83588,0.45393,0.90801,0.00171768,0.00171768,0.00171768
373,58025.6,0.80685,0.43094,0.90809,0.96111,0.93539,0.97068,0.7779,0.83609,0.45371,0.90781,0.00171375,0.00171375,0.00171375
374,58180.2,0.80378,0.42944,0.90898,0.96196,0.93437,0.97089,0.77812,0.83618,0.45386,0.90774,0.00170982,0.00170982,0.00170982
375,58335.4,0.80414,0.43026,0.90886,0.96242,0.93442,0.97115,0.77798,0.83563,0.45438,0.90759,0.00170589,0.00170589,0.00170589
376,58490.3,0.80632,0.43101,0.90908,0.96264,0.93497,0.97123,0.77797,0.83513,0.45454,0.90748,0.00170196,0.00170196,0.00170196
377,58644.6,0.80473,0.42882,0.90969,0.96174,0.93505,0.97115,0.77807,0.83458,0.4542,0.90719,0.00169803,0.00169803,0.00169803
378,58798.9,0.80171,0.42886,0.9083,0.96183,0.93492,0.97122,0.77845,0.83401,0.45467,0.90693,0.0016941,0.0016941,0.0016941
379,58953,0.80123,0.42798,0.90789,0.96216,0.9348,0.97123,0.77849,0.83435,0.4548,0.9069,0.00169017,0.00169017,0.00169017
380,59108,0.80222,0.42951,0.90768,0.9619,0.93492,0.97124,0.77849,0.83439,0.45471,0.90685,0.00168624,0.00168624,0.00168624
381,59262.8,0.80537,0.42997,0.90765,0.96111,0.93547,0.97104,0.77874,0.83414,0.45511,0.90669,0.00168231,0.00168231,0.00168231
382,59417.7,0.79888,0.42707,0.90459,0.96167,0.93539,0.97106,0.77896,0.83402,0.45567,0.90624,0.00167838,0.00167838,0.00167838
383,59571.5,0.79826,0.42742,0.90617,0.96138,0.93554,0.97095,0.77874,0.83419,0.45593,0.9064,0.00167445,0.00167445,0.00167445
384,59726.2,0.80166,0.42798,0.90804,0.96047,0.93594,0.97053,0.7787,0.83403,0.45581,0.90632,0.00167052,0.00167052,0.00167052
385,59882.6,0.80171,0.43012,0.90694,0.96085,0.93587,0.97081,0.77894,0.83374,0.45562,0.90614,0.00166659,0.00166659,0.00166659
386,60037.2,0.79761,0.42571,0.90665,0.96164,0.93533,0.97075,0.77878,0.8329,0.45542,0.90595,0.00166266,0.00166266,0.00166266
387,60192.1,0.79803,0.42658,0.90747,0.96026,0.93662,0.97071,0.77865,0.83228,0.4552,0.90575,0.00165873,0.00165873,0.00165873
388,60346.9,0.79624,0.42744,0.90557,0.9594,0.93789,0.9704,0.77875,0.83213,0.45477,0.90558,0.0016548,0.0016548,0.0016548
389,60501.5,0.795,0.42568,0.90588,0.96013,0.9377,0.97085,0.77926,0.83159,0.45428,0.9052,0.00165087,0.00165087,0.00165087
390,60655.6,0.79769,0.42684,0.90679,0.96014,0.93798,0.97093,0.77963,0.83175,0.4537,0.90525,0.00164694,0.00164694,0.00164694
391,60809.6,0.79668,0.42624,0.90498,0.9591,0.93893,0.97102,0.77965,0.83125,0.45368,0.90509,0.00164301,0.00164301,0.00164301
392,60964.2,0.79565,0.42475,0.90377,0.95883,0.93914,0.97083,0.77946,0.83083,0.45358,0.9049,0.00163908,0.00163908,0.00163908
393,61118.4,0.79501,0.4264,0.9054,0.95935,0.93823,0.97074,0.77958,0.83085,0.45394,0.90497,0.00163515,0.00163515,0.00163515
394,61272.6,0.79357,0.42444,0.90511,0.95956,0.93873,0.97063,0.77957,0.83049,0.45373,0.90469,0.00163122,0.00163122,0.00163122
395,61427.6,0.79479,0.42593,0.90466,0.9595,0.9386,0.97094,0.77984,0.82959,0.45267,0.90467,0.00162729,0.00162729,0.00162729
396,61581.9,0.79448,0.4244,0.90504,0.95913,0.9388,0.97092,0.77974,0.82931,0.45277,0.90458,0.00162336,0.00162336,0.00162336
397,61736.8,0.79452,0.42488,0.90442,0.96056,0.93835,0.97123,0.77973,0.82873,0.45305,0.90442,0.00161943,0.00161943,0.00161943
398,61891.5,0.79403,0.42654,0.90434,0.96009,0.93832,0.97124,0.77968,0.82843,0.45349,0.90435,0.0016155,0.0016155,0.0016155
399,62045.5,0.79148,0.42253,0.90537,0.96127,0.93812,0.9714,0.77957,0.82855,0.45302,0.90437,0.00161157,0.00161157,0.00161157
400,62199,0.79097,0.42258,0.90535,0.96088,0.93799,0.97132,0.77966,0.82888,0.45332,0.90458,0.00160764,0.00160764,0.00160764
401,62354.4,0.79501,0.42539,0.90551,0.96075,0.93813,0.97142,0.78061,0.82878,0.45303,0.90454,0.00160371,0.00160371,0.00160371
402,62509.2,0.79038,0.4223,0.90437,0.95983,0.93839,0.97122,0.78073,0.8293,0.45299,0.90457,0.00159979,0.00159979,0.00159979
403,62663.6,0.79073,0.42399,0.90422,0.96079,0.93812,0.97119,0.78018,0.82944,0.45284,0.9047,0.00159586,0.00159586,0.00159586
404,62817.5,0.79413,0.42306,0.90396,0.96153,0.93744,0.97132,0.78025,0.82976,0.45242,0.90487,0.00159193,0.00159193,0.00159193
405,62972.5,0.79067,0.42377,0.90394,0.96119,0.93745,0.97137,0.78044,0.82895,0.45166,0.90467,0.001588,0.001588,0.001588
406,63126.7,0.78691,0.42276,0.9013,0.9621,0.93676,0.97178,0.78075,0.82851,0.45102,0.90429,0.00158407,0.00158407,0.00158407
407,63281.2,0.78927,0.42143,0.90369,0.96327,0.93565,0.97171,0.78095,0.82818,0.45087,0.90413,0.00158014,0.00158014,0.00158014
408,63435,0.79076,0.42035,0.9019,0.96294,0.93539,0.97164,0.781,0.82761,0.44931,0.90378,0.00157621,0.00157621,0.00157621
409,63590.3,0.78768,0.42187,0.90164,0.96273,0.93519,0.97166,0.7809,0.82802,0.44925,0.90369,0.00157228,0.00157228,0.00157228
410,63744.7,0.78763,0.42205,0.90273,0.95981,0.93791,0.97165,0.78073,0.82761,0.44896,0.90355,0.00156835,0.00156835,0.00156835
411,63899.3,0.78734,0.42082,0.90196,0.96045,0.93746,0.97162,0.7808,0.82761,0.44842,0.9034,0.00156442,0.00156442,0.00156442
412,64053.6,0.78611,0.42035,0.90264,0.96063,0.93737,0.97129,0.78101,0.82758,0.44838,0.90335,0.00156049,0.00156049,0.00156049
413,64209,0.78621,0.42123,0.90141,0.9624,0.93584,0.9717,0.78106,0.82734,0.44753,0.90313,0.00155656,0.00155656,0.00155656
414,64363.3,0.7858,0.42141,0.90186,0.96386,0.93458,0.97199,0.78105,0.82765,0.44694,0.90317,0.00155263,0.00155263,0.00155263
415,64518.6,0.78435,0.41924,0.90139,0.96396,0.93418,0.97189,0.78138,0.82784,0.44716,0.90343,0.0015487,0.0015487,0.0015487
416,64673.3,0.78627,0.41967,0.90185,0.96142,0.9358,0.97182,0.78133,0.82758,0.44687,0.90353,0.00154477,0.00154477,0.00154477
417,64828.2,0.78431,0.42025,0.90245,0.96231,0.93515,0.97158,0.78123,0.82807,0.44705,0.90346,0.00154084,0.00154084,0.00154084
418,64983.2,0.78393,0.42083,0.90155,0.96257,0.93464,0.97186,0.78101,0.82868,0.44655,0.90371,0.00153691,0.00153691,0.00153691
419,65137,0.78464,0.41936,0.90316,0.96392,0.93417,0.97175,0.78168,0.82896,0.44617,0.90382,0.00153298,0.00153298,0.00153298
420,65292.2,0.78096,0.41774,0.90162,0.96352,0.93444,0.97155,0.78143,0.82939,0.44593,0.90393,0.00152905,0.00152905,0.00152905
421,65446.9,0.78487,0.41909,0.90162,0.96317,0.93469,0.97172,0.78144,0.82948,0.44569,0.90393,0.00152512,0.00152512,0.00152512
422,65602.4,0.78287,0.41983,0.90248,0.9641,0.93418,0.97184,0.78192,0.82969,0.44595,0.90402,0.00152119,0.00152119,0.00152119
423,65756.1,0.78027,0.41821,0.90113,0.96422,0.93383,0.97181,0.78189,0.82961,0.4463,0.90405,0.00151726,0.00151726,0.00151726
424,65912,0.78138,0.4175,0.90028,0.96442,0.93383,0.97178,0.78178,0.83011,0.44608,0.90405,0.00151333,0.00151333,0.00151333
425,66066.9,0.78084,0.41764,0.89968,0.96227,0.9356,0.97188,0.7818,0.82972,0.44609,0.90401,0.0015094,0.0015094,0.0015094
426,66221.6,0.77916,0.41807,0.90088,0.96245,0.93524,0.97192,0.78188,0.82932,0.44571,0.90393,0.00150547,0.00150547,0.00150547
427,66375.8,0.78492,0.4186,0.90103,0.96287,0.93505,0.97191,0.78183,0.82944,0.44579,0.90387,0.00150154,0.00150154,0.00150154
428,66530.3,0.78171,0.41575,0.90054,0.96261,0.93533,0.97187,0.78174,0.82908,0.44612,0.90362,0.00149761,0.00149761,0.00149761
429,66684.8,0.77787,0.41637,0.89918,0.96289,0.93464,0.9718,0.78204,0.82892,0.44721,0.9037,0.00149368,0.00149368,0.00149368
430,66839.6,0.77838,0.41526,0.89845,0.96309,0.93424,0.97169,0.78183,0.82924,0.44756,0.90379,0.00148975,0.00148975,0.00148975
431,66993.5,0.77708,0.41572,0.90074,0.96225,0.93458,0.9717,0.78201,0.82861,0.44782,0.90374,0.00148582,0.00148582,0.00148582
432,67147.8,0.77739,0.41755,0.89833,0.96127,0.93611,0.97194,0.78233,0.82751,0.44731,0.9036,0.00148189,0.00148189,0.00148189
433,67302.2,0.77826,0.41489,0.90034,0.96253,0.93505,0.97189,0.78247,0.82697,0.44719,0.90349,0.00147796,0.00147796,0.00147796
434,67456.5,0.77457,0.41331,0.89864,0.96275,0.93567,0.97195,0.78259,0.82643,0.44702,0.903,0.00147403,0.00147403,0.00147403
435,67618.7,0.7751,0.41528,0.89864,0.96456,0.9339,0.97181,0.78298,0.82618,0.44585,0.90297,0.0014701,0.0014701,0.0014701
436,67773.4,0.77472,0.41498,0.89883,0.96416,0.93424,0.9717,0.78279,0.82619,0.44561,0.90286,0.00146617,0.00146617,0.00146617
437,67927.5,0.77927,0.41709,0.89858,0.96508,0.93328,0.97179,0.78285,0.82524,0.44541,0.90274,0.00146224,0.00146224,0.00146224
438,68082.3,0.77479,0.41429,0.89895,0.96389,0.93403,0.9717,0.78268,0.82456,0.44567,0.90262,0.00145831,0.00145831,0.00145831
439,68235.6,0.77591,0.4167,0.89797,0.96403,0.93417,0.97185,0.78265,0.82448,0.44624,0.90266,0.00145438,0.00145438,0.00145438
440,68458.9,0.77647,0.41485,0.89911,0.96558,0.9339,0.97191,0.78261,0.82472,0.44636,0.90277,0.00145045,0.00145045,0.00145045
441,68669,0.77695,0.41746,0.89951,0.96639,0.93356,0.97191,0.78244,0.82425,0.44639,0.90274,0.00144652,0.00144652,0.00144652
442,68859.4,0.77323,0.41305,0.89768,0.96579,0.93416,0.97217,0.78281,0.82353,0.44645,0.90249,0.00144259,0.00144259,0.00144259
443,69099.4,0.77469,0.41391,0.89817,0.966,0.93424,0.97228,0.78299,0.82339,0.44567,0.90228,0.00143866,0.00143866,0.00143866
444,69338.4,0.7729,0.41579,0.89718,0.96521,0.93485,0.97232,0.78278,0.82325,0.44509,0.90213,0.00143473,0.00143473,0.00143473
445,69579.6,0.76865,0.41157,0.89819,0.96521,0.93505,0.97214,0.78293,0.82284,0.4445,0.90193,0.0014308,0.0014308,0.0014308
446,69811.9,0.77477,0.41576,0.89862,0.96521,0.93492,0.97206,0.78337,0.82235,0.44454,0.90178,0.00142687,0.00142687,0.00142687
447,70040.7,0.77249,0.41253,0.89623,0.96437,0.93553,0.97204,0.78306,0.82267,0.44447,0.90177,0.00142294,0.00142294,0.00142294
448,70202.9,0.77134,0.41201,0.89811,0.96429,0.93571,0.97213,0.78336,0.8226,0.44521,0.90188,0.00141901,0.00141901,0.00141901
449,70371.8,0.7722,0.41274,0.8983,0.96297,0.9365,0.97209,0.78293,0.8228,0.44564,0.90214,0.00141508,0.00141508,0.00141508
450,70550,0.76925,0.4123,0.89573,0.96316,0.93716,0.97217,0.78321,0.82289,0.44517,0.90201,0.00141115,0.00141115,0.00141115
451,70754.1,0.76913,0.41181,0.89715,0.96332,0.93682,0.97234,0.78309,0.82289,0.44519,0.90193,0.00140722,0.00140722,0.00140722
452,71014.8,0.76742,0.41149,0.89728,0.96351,0.93667,0.97212,0.78288,0.82196,0.44453,0.90172,0.00140329,0.00140329,0.00140329
453,71290.6,0.76896,0.41257,0.89598,0.96266,0.93716,0.97194,0.78308,0.82161,0.44455,0.90151,0.00139936,0.00139936,0.00139936
454,71531.4,0.7666,0.41054,0.89653,0.96148,0.93825,0.97211,0.78307,0.82165,0.44489,0.90152,0.00139543,0.00139543,0.00139543
455,71786,0.77083,0.41231,0.899,0.96284,0.9371,0.97224,0.78316,0.82143,0.44437,0.90144,0.0013915,0.0013915,0.0013915
456,72011.7,0.76851,0.41042,0.89681,0.9633,0.9364,0.97224,0.78337,0.82069,0.44444,0.90128,0.00138757,0.00138757,0.00138757
